,user,drinks_type,order_time,menudf_index
5882,user20,Juice,13,23
5883,user20,,20,17
5884,user20,Tea,15,6
5885,user20,Coffee,10,2
5886,user20,,14,25
5887,user20,Water,9,11
5888,user20,Water,20,14
5889,user20,Water,15,16
5890,user306,Smoothie,12,16
5891,user306,Tea,13,3
5892,user306,Smoothie,9,17
5893,user306,Water,14,15
5894,user306,Smoothie,18,17
5895,user306,Coffee,19,21
5896,user306,,10,2
5897,user306,Juice,11,22
5898,user306,Coffee,15,7
5899,user306,Tea,14,11
5900,user46,Juice,13,15
5901,user46,Tea,20,0
5902,user46,,11,4
5903,user46,Coffee,17,11
5904,user46,Tea,20,24
5905,user46,Coffee,16,18
5906,user46,Smoothie,22,14
5907,user46,,21,15
5908,user46,Tea,11,1
5909,user46,Tea,11,20
5910,user466,Smoothie,12,22
5911,user466,Smoothie,16,13
5912,user466,Smoothie,22,0
5913,user466,Smoothie,21,24
5914,user466,Juice,14,16
5915,user466,Coffee,17,1
5916,user466,Juice,13,17
5917,user466,Juice,22,22
5918,user466,Coffee,12,13
5919,user466,Smoothie,14,8
5920,user229,Smoothie,17,15
5921,user229,Coffee,9,3
5922,user229,Juice,21,23
5923,user229,,10,18
5924,user229,,13,14
5925,user229,Smoothie,17,19
5926,user229,Tea,16,24
5927,user229,,16,0
5928,user229,Tea,16,8
5929,user229,Juice,16,4
5930,user277,Water,18,7
5931,user277,Juice,14,20
5932,user277,,17,24
5933,user277,Water,13,20
5934,user277,Smoothie,10,9
5935,user277,Coffee,17,1
5936,user277,Coffee,10,21
5937,user277,Smoothie,20,24
5938,user277,Smoothie,10,3
5939,user277,Water,15,12
5940,user2,Coffee,21,7
5941,user2,,20,7
5942,user2,,22,24
5943,user2,Tea,13,18
5944,user2,Tea,18,24
5945,user2,,19,22
5946,user2,,13,15
5947,user2,Juice,18,5
5948,user2,Tea,14,0
5949,user2,,11,13
5950,user248,,11,3
5951,user248,Smoothie,10,13
5952,user248,Smoothie,17,10
5953,user248,Tea,17,16
5954,user248,Juice,20,25
5955,user248,Coffee,21,6
5956,user248,,16,15
5957,user248,Smoothie,12,2
5958,user248,Water,14,4
5959,user248,Water,20,10
5960,user425,Water,20,3
5961,user425,Water,14,14
5962,user425,Smoothie,9,6
5963,user425,Juice,10,6
5964,user425,Tea,16,24
5965,user425,Coffee,16,0
5966,user425,,13,2
5967,user425,Juice,15,25
5968,user425,Water,19,21
5969,user425,Tea,9,5
5970,user201,Tea,11,19
5971,user201,Smoothie,19,15
5972,user201,Juice,18,0
5973,user201,Coffee,15,6
5974,user201,Juice,11,24
5975,user201,Tea,19,18
5976,user201,Smoothie,10,11
5977,user201,Water,15,0
5978,user201,,22,13
5979,user201,Tea,21,8
5980,user114,,18,0
5981,user114,Coffee,13,21
5982,user114,Water,18,0
5983,user114,Juice,17,16
5984,user114,,14,13
5985,user114,Tea,20,22
5986,user114,Water,13,21
5987,user114,Tea,11,15
5988,user114,Smoothie,15,15
5989,user114,Tea,17,0
5990,user312,Smoothie,13,7
5991,user312,Tea,16,7
5992,user312,Water,10,1
5993,user312,Smoothie,19,22
5994,user312,,14,14
5995,user312,Smoothie,9,20
5996,user312,Juice,11,3
5997,user312,Tea,22,11
5998,user312,Coffee,12,13
5999,user312,Juice,21,24
6000,user295,Tea,21,13
6001,user295,Coffee,13,18
6002,user295,Tea,18,7
6003,user295,Coffee,17,18
6004,user295,Juice,20,9
6005,user295,,11,20
6006,user295,,11,11
6007,user295,,10,8
6008,user295,,13,9
6009,user295,Water,10,6
6010,user231,,12,9
6011,user231,Smoothie,17,8
6012,user231,Smoothie,18,11
6013,user231,Coffee,9,0
6014,user231,Smoothie,18,4
6015,user231,Water,10,9
6016,user231,Smoothie,22,3
6017,user231,Smoothie,9,25
6018,user231,Juice,12,24
6019,user231,,10,14
6020,user258,Coffee,11,2
6021,user258,Coffee,13,14
6022,user258,Coffee,15,24
6023,user258,Tea,16,3
6024,user258,,9,22
6025,user258,Smoothie,22,0
6026,user258,Tea,9,7
6027,user258,Coffee,15,20
6028,user258,Water,15,2
6029,user258,Smoothie,19,22
6030,user359,Smoothie,16,19
6031,user359,,13,22
6032,user359,Tea,17,10
6033,user359,Water,15,24
6034,user359,,12,0
6035,user359,Tea,14,21
6036,user359,,22,24
6037,user359,Tea,17,0
6038,user359,Smoothie,19,21
6039,user359,Tea,9,16
6040,user272,Water,16,9
6041,user272,Tea,17,13
6042,user272,Tea,11,19
6043,user272,Coffee,22,23
6044,user272,Smoothie,22,16
6045,user272,Juice,13,4
6046,user272,Water,21,15
6047,user272,Smoothie,15,0
6048,user272,Juice,20,11
6049,user272,Water,10,22
6050,user66,Coffee,16,6
6051,user66,Water,20,14
6052,user66,Juice,22,12
6053,user66,Juice,12,4
6054,user66,Water,12,13
6055,user66,Smoothie,16,24
6056,user66,Smoothie,21,5
6057,user66,Water,18,12
6058,user66,Coffee,15,2
6059,user66,,9,11
6060,user226,Smoothie,13,19
6061,user226,,11,25
6062,user226,Tea,10,18
6063,user226,,10,3
6064,user226,,19,5
6065,user226,Juice,15,19
6066,user226,Smoothie,21,22
6067,user226,,17,5
6068,user226,Water,19,9
6069,user226,Tea,15,7
6070,user75,Tea,9,14
6071,user75,Tea,19,4
6072,user75,Smoothie,12,1
6073,user75,Water,9,21
6074,user75,Juice,19,9
6075,user75,Smoothie,9,11
6076,user75,,14,22
6077,user75,,13,8
6078,user75,Smoothie,13,6
6079,user75,Tea,15,5
6080,user82,Tea,20,15
6081,user82,,14,12
6082,user82,Coffee,19,23
6083,user82,Smoothie,22,15
6084,user82,Water,12,5
6085,user82,Juice,14,22
6086,user82,Tea,20,25
6087,user82,Smoothie,9,2
6088,user82,Tea,11,23
6089,user82,Water,15,24
6090,user472,Water,11,4
6091,user472,Water,15,1
6092,user472,,11,13
6093,user472,Juice,11,9
6094,user472,Tea,11,5
6095,user472,Coffee,13,17
6096,user472,Smoothie,19,6
6097,user472,Coffee,13,1
6098,user472,Smoothie,18,0
6099,user472,,17,7
6100,user330,,14,23
6101,user330,,15,16
6102,user330,Tea,12,2
6103,user330,Smoothie,12,19
6104,user330,Juice,20,8
6105,user330,Coffee,11,25
6106,user330,Juice,14,23
6107,user330,Water,17,3
6108,user330,Juice,16,24
6109,user330,Juice,12,2
6110,user370,Smoothie,12,20
6111,user370,Tea,22,6
6112,user370,Water,14,2
6113,user370,Tea,20,19
6114,user370,Coffee,14,24
6115,user370,Water,12,10
6116,user370,Juice,14,4
6117,user370,Water,18,25
6118,user370,,17,25
6119,user370,Juice,10,4
6120,user13,,14,19
6121,user13,Coffee,11,9
6122,user13,,16,14
6123,user13,Juice,20,25
6124,user13,Tea,19,13
6125,user13,,17,23
6126,user13,Smoothie,19,1
6127,user13,Juice,10,20
6128,user13,,13,4
6129,user13,Coffee,17,20
6130,user313,Tea,11,7
6131,user313,Water,20,7
6132,user313,,15,12
6133,user313,Juice,16,11
6134,user313,,18,15
6135,user313,Coffee,11,3
6136,user313,Juice,22,11
6137,user313,Juice,10,14
6138,user313,Tea,21,25
6139,user313,Coffee,22,1
6140,user322,Water,19,7
6141,user322,Coffee,14,25
6142,user322,Coffee,11,15
6143,user322,Coffee,21,24
6144,user322,Water,20,19
6145,user322,,14,10
6146,user322,Smoothie,17,22
6147,user322,,17,6
6148,user322,,14,0
6149,user322,,21,1
6150,user483,,19,25
6151,user483,Coffee,13,9
6152,user483,Smoothie,11,2
6153,user483,Smoothie,15,14
6154,user483,,9,16
6155,user483,,14,5
6156,user483,Coffee,21,23
6157,user483,,19,1
6158,user483,Coffee,20,17
6159,user483,Water,13,1
6160,user152,Tea,12,10
6161,user152,,14,23
6162,user152,Smoothie,9,6
6163,user152,Smoothie,19,5
6164,user152,Smoothie,19,12
6165,user152,,18,25
6166,user152,Juice,14,8
6167,user152,Coffee,10,19
6168,user152,Tea,20,10
6169,user152,,19,21
6170,user431,Water,19,14
6171,user431,Tea,14,4
6172,user431,Coffee,15,22
6173,user431,,14,19
6174,user431,,21,16
6175,user431,Water,15,14
6176,user431,Tea,20,17
6177,user431,Tea,19,25
6178,user431,Coffee,21,1
6179,user431,Water,19,0
6180,user325,Juice,20,12
6181,user325,Water,13,7
6182,user325,Juice,22,4
6183,user325,,12,17
6184,user325,Smoothie,10,18
6185,user325,Juice,15,7
6186,user325,Coffee,11,12
6187,user325,Water,18,11
6188,user325,Juice,21,0
6189,user325,Coffee,9,19
6190,user331,,14,6
6191,user331,Coffee,22,17
6192,user331,Smoothie,14,17
6193,user331,,16,0
6194,user331,Smoothie,17,5
6195,user331,Juice,11,19
6196,user331,Smoothie,20,8
6197,user331,Water,15,21
6198,user331,Juice,22,17
6199,user331,Coffee,17,3
6200,user339,Water,21,3
6201,user339,Coffee,15,20
6202,user339,Water,12,1
6203,user339,Water,21,15
6204,user339,Water,10,14
6205,user339,Coffee,15,2
6206,user339,Coffee,14,23
6207,user339,,11,18
6208,user339,Juice,12,19
6209,user339,,11,9
6210,user115,,19,7
6211,user115,Coffee,12,2
6212,user115,Water,15,0
6213,user115,,19,24
6214,user115,Coffee,15,20
6215,user115,Smoothie,18,4
6216,user115,Juice,19,3
6217,user115,Smoothie,20,18
6218,user115,Juice,20,21
6219,user115,Coffee,16,21
6220,user220,,18,5
6221,user220,Smoothie,17,1
6222,user220,Tea,20,11
6223,user220,Juice,19,18
6224,user220,Coffee,19,15
6225,user220,Juice,18,12
6226,user220,,20,1
6227,user220,Juice,14,5
6228,user220,Smoothie,10,21
6229,user220,Juice,16,16
6230,user451,Juice,12,4
6231,user451,Tea,16,8
6232,user451,Coffee,14,6
6233,user451,Juice,10,3
6234,user451,,13,22
6235,user451,Water,9,12
6236,user451,Coffee,9,21
6237,user451,Juice,20,9
6238,user451,Tea,19,24
6239,user451,Juice,16,17
6240,user129,Tea,20,2
6241,user129,Coffee,10,20
6242,user129,,17,17
6243,user129,Tea,21,10
6244,user129,Coffee,14,19
6245,user129,Coffee,9,21
6246,user129,Juice,17,19
6247,user129,,13,11
6248,user129,,18,14
6249,user129,Water,14,14
6250,user105,Water,16,17
6251,user105,Tea,16,0
6252,user105,Water,10,13
6253,user105,Smoothie,12,7
6254,user105,Coffee,20,23
6255,user105,Tea,10,0
6256,user105,Coffee,14,19
6257,user105,Tea,11,23
6258,user105,Coffee,9,3
6259,user105,Water,19,18
6260,user132,Juice,22,17
6261,user132,Tea,21,13
6262,user132,Smoothie,19,4
6263,user132,Juice,15,5
6264,user132,Tea,21,23
6265,user132,Smoothie,13,14
6266,user132,,13,25
6267,user132,Juice,15,14
6268,user132,Tea,22,14
6269,user132,Water,19,18
6270,user156,Tea,15,13
6271,user156,Coffee,15,24
6272,user156,Coffee,15,1
6273,user156,Coffee,21,5
6274,user156,Smoothie,17,18
6275,user156,Juice,9,17
6276,user156,Coffee,22,21
6277,user156,Smoothie,20,4
6278,user156,Coffee,22,2
6279,user156,Smoothie,13,15
6280,user172,Water,20,16
6281,user172,Tea,13,8
6282,user172,Water,14,12
6283,user172,Tea,17,2
6284,user172,Coffee,9,3
6285,user172,Water,11,14
6286,user172,Juice,17,5
6287,user172,Juice,12,23
6288,user172,,21,14
6289,user172,Coffee,19,24
6290,user354,,9,14
6291,user354,Juice,14,20
6292,user354,Juice,13,15
6293,user354,Tea,13,9
6294,user354,Juice,20,5
6295,user354,,16,4
6296,user354,Tea,9,16
6297,user354,Juice,17,1
6298,user354,Water,19,10
6299,user354,Smoothie,10,5
6300,user440,Water,19,24
6301,user440,Water,13,13
6302,user440,Smoothie,9,11
6303,user440,Coffee,20,23
6304,user440,Juice,9,23
6305,user440,Coffee,14,20
6306,user440,Water,16,24
6307,user440,Tea,16,9
6308,user440,Juice,17,8
6309,user440,,14,5
6310,user107,Water,15,10
6311,user107,Water,16,11
6312,user107,Smoothie,22,21
6313,user107,Coffee,15,16
6314,user107,Smoothie,21,14
6315,user107,Tea,10,25
6316,user107,Juice,22,9
6317,user107,Water,9,5
6318,user107,,17,25
6319,user107,Coffee,10,10
6320,user111,Water,16,18
6321,user111,Juice,13,13
6322,user111,Water,21,21
6323,user111,,22,24
6324,user111,,20,23
6325,user111,Juice,20,19
6326,user111,Juice,22,19
6327,user111,Smoothie,17,18
6328,user111,Juice,18,22
6329,user111,Water,19,10
6330,user104,Coffee,15,17
6331,user104,Tea,22,16
6332,user104,,13,24
6333,user104,Smoothie,14,7
6334,user104,Smoothie,9,2
6335,user104,Juice,20,5
6336,user104,,11,0
6337,user104,,18,6
6338,user104,Smoothie,16,21
6339,user104,,20,17
6340,user291,Tea,22,1
6341,user291,Water,11,10
6342,user291,Coffee,14,4
6343,user291,Juice,19,20
6344,user291,Coffee,19,13
6345,user291,,22,24
6346,user291,Water,14,1
6347,user291,Coffee,9,7
6348,user291,Water,15,22
6349,user291,Smoothie,10,6
6350,user114,Tea,9,25
6351,user114,Water,10,5
6352,user114,Water,18,17
6353,user114,Water,17,23
6354,user114,,11,10
6355,user114,,19,16
6356,user114,Coffee,10,13
6357,user114,Smoothie,18,9
6358,user114,Tea,12,25
6359,user114,Juice,12,13
6360,user119,Water,10,20
6361,user119,Juice,12,15
6362,user119,Coffee,18,9
6363,user119,Coffee,18,7
6364,user119,,9,14
6365,user119,Coffee,16,25
6366,user119,Smoothie,12,20
6367,user119,Juice,11,17
6368,user119,Coffee,21,6
6369,user119,Smoothie,13,16
6370,user274,Water,18,22
6371,user274,Tea,16,14
6372,user274,Coffee,19,25
6373,user274,Juice,12,8
6374,user274,,13,4
6375,user274,Juice,12,21
6376,user274,Juice,17,3
6377,user274,Water,16,7
6378,user274,Water,9,9
6379,user274,Tea,21,8
6380,user351,,20,21
6381,user351,,21,2
6382,user351,Tea,12,14
6383,user351,Smoothie,12,2
6384,user351,Coffee,17,12
6385,user351,Tea,20,11
6386,user351,Water,13,1
6387,user351,,9,6
6388,user351,Smoothie,14,22
6389,user351,Tea,13,13
6390,user374,Coffee,10,21
6391,user374,Water,19,6
6392,user374,Tea,15,3
6393,user374,Water,17,12
6394,user374,Tea,17,3
6395,user374,Water,21,3
6396,user374,Juice,10,1
6397,user374,Juice,19,10
6398,user374,Water,14,22
6399,user374,Tea,13,1
6400,user346,Juice,20,24
6401,user346,Tea,9,25
6402,user346,Tea,11,15
6403,user346,,13,10
6404,user346,Coffee,12,24
6405,user346,Smoothie,12,7
6406,user346,Juice,15,0
6407,user346,Coffee,16,1
6408,user346,Smoothie,17,24
6409,user346,,11,24
6410,user236,Water,12,24
6411,user236,Smoothie,12,7
6412,user236,Coffee,13,25
6413,user236,Juice,11,19
6414,user236,Coffee,11,25
6415,user236,Tea,21,19
6416,user236,,9,23
6417,user236,Coffee,21,2
6418,user236,Coffee,16,6
6419,user236,Coffee,9,22
6420,user321,Coffee,18,16
6421,user321,Juice,9,0
6422,user321,Tea,12,24
6423,user321,Smoothie,12,14
6424,user321,,16,12
6425,user321,Tea,16,11
6426,user321,Juice,21,14
6427,user321,Water,12,11
6428,user321,Water,10,16
6429,user321,Water,22,20
6430,user55,,15,18
6431,user55,,22,15
6432,user55,Juice,12,3
6433,user55,Smoothie,19,2
6434,user55,Coffee,13,22
6435,user55,Coffee,18,2
6436,user55,,16,19
6437,user55,Juice,13,1
6438,user55,Smoothie,19,0
6439,user55,Smoothie,16,8
6440,user316,Tea,21,0
6441,user316,Tea,16,8
6442,user316,Juice,19,3
6443,user316,Smoothie,14,0
6444,user316,Water,14,22
6445,user316,Smoothie,16,10
6446,user316,Coffee,10,10
6447,user316,Water,9,9
6448,user316,Tea,11,3
6449,user316,Coffee,22,0
6450,user352,Tea,10,16
6451,user352,Smoothie,21,21
6452,user352,,14,21
6453,user352,Coffee,16,18
6454,user352,Water,9,21
6455,user352,,9,19
6456,user352,,22,4
6457,user352,Water,10,19
6458,user352,Smoothie,11,23
6459,user352,Tea,16,23
6460,user338,Tea,9,21
6461,user338,Coffee,19,17
6462,user338,,14,15
6463,user338,Juice,19,4
6464,user338,Juice,10,8
6465,user338,Juice,14,11
6466,user338,Smoothie,10,20
6467,user338,Water,17,8
6468,user338,Tea,9,7
6469,user338,,19,16
6470,user65,Water,20,25
6471,user65,,19,17
6472,user65,Juice,16,23
6473,user65,,10,24
6474,user65,Juice,13,21
6475,user65,Tea,12,14
6476,user65,Juice,17,15
6477,user65,,12,8
6478,user65,,18,3
6479,user65,Tea,21,13
6480,user324,,13,11
6481,user324,Smoothie,19,6
6482,user324,Coffee,14,1
6483,user324,,19,7
6484,user324,Water,19,2
6485,user324,Coffee,22,25
6486,user324,Juice,20,9
6487,user324,,9,13
6488,user324,Tea,22,16
6489,user324,Coffee,14,8
6490,user292,Juice,13,0
6491,user292,Juice,13,7
6492,user292,Juice,18,1
6493,user292,,15,21
6494,user292,Smoothie,22,2
6495,user292,Coffee,13,17
6496,user292,Tea,11,10
6497,user292,Juice,14,6
6498,user292,,9,17
6499,user292,Smoothie,19,17
6500,user364,Water,22,13
6501,user364,Water,16,21
6502,user364,Coffee,20,8
6503,user364,Smoothie,9,25
6504,user364,Water,15,23
6505,user364,Tea,16,18
6506,user364,,17,24
6507,user364,Tea,14,2
6508,user364,,16,8
6509,user364,Juice,12,18
6510,user177,Tea,14,11
6511,user177,Smoothie,22,12
6512,user177,Smoothie,20,10
6513,user177,Smoothie,22,5
6514,user177,Tea,21,16
6515,user177,Juice,17,2
6516,user177,,11,22
6517,user177,Smoothie,20,23
6518,user177,Coffee,9,24
6519,user177,Juice,18,1
6520,user137,Juice,21,1
6521,user137,Juice,15,19
6522,user137,Water,16,21
6523,user137,Smoothie,18,16
6524,user137,,14,20
6525,user137,Coffee,10,7
6526,user137,Water,17,11
6527,user137,Smoothie,10,17
6528,user137,Smoothie,10,18
6529,user137,Tea,19,19
6530,user244,Water,17,14
6531,user244,Smoothie,16,5
6532,user244,Tea,19,15
6533,user244,Juice,12,10
6534,user244,Tea,22,24
6535,user244,Coffee,12,22
6536,user244,,16,4
6537,user244,,11,7
6538,user244,Smoothie,20,16
6539,user244,Juice,21,3
6540,user396,Smoothie,20,4
6541,user396,Coffee,15,5
6542,user396,Smoothie,13,13
6543,user396,Tea,19,2
6544,user396,Water,20,12
6545,user396,Water,21,2
6546,user396,Smoothie,17,19
6547,user396,Tea,21,17
6548,user396,Juice,20,15
6549,user396,Water,17,25
6550,user38,Coffee,13,12
6551,user38,Coffee,22,0
6552,user38,Juice,16,12
6553,user38,Water,11,9
6554,user38,Coffee,21,23
6555,user38,,19,14
6556,user38,,16,17
6557,user38,Coffee,14,8
6558,user38,,22,7
6559,user38,Smoothie,19,23
6560,user7,Water,22,17
6561,user7,Water,21,0
6562,user7,,12,1
6563,user7,Tea,9,11
6564,user7,Juice,20,15
6565,user7,Smoothie,12,17
6566,user7,Smoothie,14,21
6567,user7,,16,19
6568,user7,Water,10,5
6569,user7,,13,4
6570,user293,Water,20,6
6571,user293,Smoothie,16,3
6572,user293,,9,16
6573,user293,Water,14,9
6574,user293,Coffee,14,14
6575,user293,Juice,14,10
6576,user293,,13,8
6577,user293,Coffee,9,15
6578,user293,Tea,16,14
6579,user293,Water,10,21
6580,user117,Tea,18,23
6581,user117,Water,19,23
6582,user117,,20,20
6583,user117,Coffee,17,5
6584,user117,,13,10
6585,user117,Smoothie,14,13
6586,user117,Tea,16,7
6587,user117,Juice,14,19
6588,user117,Coffee,22,14
6589,user117,Tea,15,4
6590,user184,Water,17,23
6591,user184,Water,21,21
6592,user184,,15,4
6593,user184,,13,4
6594,user184,Smoothie,18,13
6595,user184,Coffee,17,4
6596,user184,Juice,18,12
6597,user184,Tea,19,12
6598,user184,Water,12,14
6599,user184,Juice,9,21
6600,user393,Tea,21,1
6601,user393,,22,22
6602,user393,Tea,21,8
6603,user393,Tea,17,18
6604,user393,Juice,17,17
6605,user393,Coffee,18,12
6606,user393,Coffee,15,2
6607,user393,Water,19,20
6608,user393,,14,25
6609,user393,,15,19
6610,user330,,22,10
6611,user330,Water,15,11
6612,user330,Coffee,16,10
6613,user330,Tea,15,4
6614,user330,Water,16,4
6615,user330,Coffee,17,8
6616,user330,Coffee,13,7
6617,user330,Smoothie,14,21
6618,user330,Smoothie,21,13
6619,user330,Smoothie,13,12
6620,user250,Smoothie,10,16
6621,user250,Smoothie,15,18
6622,user250,Smoothie,13,17
6623,user250,Coffee,15,6
6624,user250,Tea,10,7
6625,user250,Tea,22,12
6626,user250,Coffee,9,24
6627,user250,Tea,12,18
6628,user250,Water,21,25
6629,user250,Smoothie,14,7
6630,user436,Coffee,10,16
6631,user436,Coffee,16,0
6632,user436,Smoothie,20,12
6633,user436,Coffee,10,4
6634,user436,Smoothie,18,13
6635,user436,Water,16,24
6636,user436,,17,16
6637,user436,Tea,17,18
6638,user436,Juice,22,20
6639,user436,Juice,16,7
6640,user77,Smoothie,16,14
6641,user77,Smoothie,22,11
6642,user77,Coffee,17,12
6643,user77,Juice,14,1
6644,user77,Juice,11,18
6645,user77,Juice,17,25
6646,user77,,21,16
6647,user77,Water,20,1
6648,user77,Juice,15,19
6649,user77,,22,8
6650,user360,Coffee,12,24
6651,user360,Juice,17,25
6652,user360,,21,6
6653,user360,Smoothie,10,25
6654,user360,Water,9,15
6655,user360,Juice,16,16
6656,user360,Juice,17,25
6657,user360,,20,16
6658,user360,Tea,9,9
6659,user360,Juice,18,14
6660,user110,,22,15
6661,user110,Juice,14,18
6662,user110,Tea,16,19
6663,user110,Water,14,6
6664,user110,Coffee,11,0
6665,user110,Coffee,14,10
6666,user110,Coffee,17,15
6667,user110,Coffee,16,8
6668,user110,Coffee,14,25
6669,user110,,11,19
6670,user3,Smoothie,12,4
6671,user3,Smoothie,13,14
6672,user3,Smoothie,17,12
6673,user3,Coffee,14,6
6674,user3,Juice,15,15
6675,user3,Juice,21,23
6676,user3,Smoothie,21,24
6677,user3,,12,24
6678,user3,Smoothie,13,10
6679,user3,Coffee,12,21
6680,user37,Juice,17,13
6681,user37,Water,14,13
6682,user37,Water,22,25
6683,user37,Tea,14,24
6684,user37,,16,14
6685,user37,Juice,9,1
6686,user37,Juice,20,10
6687,user37,Smoothie,22,10
6688,user37,Smoothie,9,17
6689,user37,,18,21
6690,user372,Smoothie,16,18
6691,user372,Water,16,15
6692,user372,Juice,10,14
6693,user372,Water,19,1
6694,user372,,21,9
6695,user372,Juice,15,1
6696,user372,Smoothie,11,7
6697,user372,Coffee,16,3
6698,user372,Coffee,15,11
6699,user372,,13,17
6700,user238,Tea,20,15
6701,user238,Juice,10,12
6702,user238,Juice,13,4
6703,user238,Water,12,24
6704,user238,Juice,10,25
6705,user238,,14,15
6706,user238,Smoothie,16,10
6707,user238,Water,16,23
6708,user238,Tea,15,13
6709,user238,Juice,16,18
6710,user153,Coffee,20,16
6711,user153,,15,25
6712,user153,Coffee,12,23
6713,user153,,18,3
6714,user153,Coffee,17,14
6715,user153,Juice,12,2
6716,user153,Water,9,16
6717,user153,Tea,11,5
6718,user153,Juice,9,12
6719,user153,Juice,16,18
6720,user373,Juice,11,17
6721,user373,Water,9,5
6722,user373,Water,16,13
6723,user373,Tea,17,4
6724,user373,Water,10,1
6725,user373,Tea,16,4
6726,user373,Tea,20,24
6727,user373,Juice,20,3
6728,user373,Smoothie,21,6
6729,user373,Smoothie,22,8
6730,user117,Smoothie,9,4
6731,user117,,16,23
6732,user117,Juice,19,1
6733,user117,,22,25
6734,user117,Smoothie,10,22
6735,user117,Juice,17,17
6736,user117,Juice,17,15
6737,user117,Juice,20,24
6738,user117,Water,21,16
6739,user117,Juice,20,25
6740,user234,Water,9,11
6741,user234,Coffee,13,20
6742,user234,Juice,10,13
6743,user234,Smoothie,14,4
6744,user234,Smoothie,17,23
6745,user234,Smoothie,20,25
6746,user234,Water,11,4
6747,user234,Water,19,10
6748,user234,Tea,14,0
6749,user234,Coffee,11,11
6750,user103,Juice,17,0
6751,user103,Coffee,13,4
6752,user103,Coffee,17,20
6753,user103,,11,25
6754,user103,Coffee,20,0
6755,user103,Water,20,15
6756,user103,Juice,15,10
6757,user103,Water,12,19
6758,user103,Water,18,14
6759,user103,Water,20,3
6760,user410,Coffee,17,21
